,set_export_cert,set_export_cert_date,set_ica_letter,set_import_cert,set_import_cert_date,set_import_unit,set_quantity_used,set_import_quant,exp_cert,exp_product_type,exp_destination_country,exp_port_of_loading,exp_shipment_type,exp_country_group,exp_entry_date,exp_movement_visa_date,exp_invoice_date,exp_inspection_result,exp_item_count,exp_qty_per_piece,exp_avg_price_per_piece,exp_net_weight_actual,exp_invoice_value_actual,imp_certificate,imp_supplier_name,imp_weight,imp_quantity,imp_quantity_unit,imp_customs_system,imp_origin,imp_shipping_port,imp_port_entry_date,imp_certificate_date,imp_factory_entry_date,imp_container_packages,imp_container_type,imp_container_package_count,imp_port_stay_duration,imp_release_time,imp_inspection_rate,imp_inspection_type,imp_item_type,imp_invoice_value_usd,imp_final_value,imp_exchange_rate,imp_converted_invoice_value,imp_invoice_final_value_difference,imp_guarantee_type,imp_guarantee_value,imp_guarantee_submission_date,imp_window_fees,imp_customs_fees_and_taxes,imp_unloading,imp_unofficial_clearance_fees,imp_ground_fees,imp_additional_ground_fees_usd,imp_avg_black_market_usd_rate,imp_additional_ground_fees_egp,imp_other_receipts,imp_total_collected_value_egp,imp_shipping_line,imp_display_entities,imp_display_entity_count,imp_display_entity_cost,imp_display_entity_time,imp_transportation,imp_total_paid,imp_shipping_type,imp_port_airport,imp_shipping_terms,imp_factory_entry_month,imp_factory_entry_year,display_intelligence,display_agriculture,display_chemistry,display_explosives,display_xray,display_drugs,display_printed_materials
956,3154,2023-08-20,13/497,135906,2023-12-04,piece,25787.0,72041313.0,3154,Other Clothing,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,6,12815,10.5265,4033.73,135293.05,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
957,3154,2023-08-20,13/497,135906,2023-12-04,piece,25787.0,72041313.0,3154,Shirt,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,30,15035,5.0671,3621.28,84252.78,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
958,3154,2023-08-20,13/497,157948,2023-01-08,piece,10314.83333333333,997108.0,3154,Other Clothing,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,6,12815,10.5265,4033.73,135293.05,157948,Saip Dis Tic,60.0,160,piece,سماح مؤقت,Turkey,Turkey,2023-07-28,2023-08-01,2023-08-03,Parcels,No-Container,13.0,6,2,1.0,Red A,accessory,2780.0,102000.001,30.9586,86064.908,15935.09300000001,Facility,18000.0,2023-08-02 00:00:00,5317.4,1540.0,1311.0,420.0,824.56,0.0,40.0,0.0,200.0,27612.96,Air,X ray,1.0,75.0,1.0,800,28487.96,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
959,3154,2023-08-20,13/497,157948,2023-01-08,piece,10314.83333333333,997108.0,3154,Shirt,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,30,15035,5.0671,3621.28,84252.78,157948,Saip Dis Tic,60.0,160,piece,سماح مؤقت,Turkey,Turkey,2023-07-28,2023-08-01,2023-08-03,Parcels,No-Container,13.0,6,2,1.0,Red A,accessory,2780.0,102000.001,30.9586,86064.908,15935.09300000001,Facility,18000.0,2023-08-02 00:00:00,5317.4,1540.0,1311.0,420.0,824.56,0.0,40.0,0.0,200.0,27612.96,Air,X ray,1.0,75.0,1.0,800,28487.96,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
960,3154,2023-08-20,13/497,239887,2023-07-06,m,1939.0,661.0,3154,Other Clothing,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,6,12815,10.5265,4033.73,135293.05,239887,Wuxi Paradise Textiles Ltd,31611.7,146695,yard,سماح مؤقت,China,Shanghai,2023-06-27,2023-07-06,2023-07-09,Container,40.0,2.0,12,3,1.0,Red A,fabric,247109.2,8192172.511,30.9586,7650154.879120001,542017.6318799993,Bank,750000.0,2023-07-09 00:00:00,6452.0,88951.51,36257.4624,3343.51,16310.65,0.0,40.0,0.0,400.0,901715.1324,PIL,No-Display,0.0,0.0,0.0,8435,910150.1324,Sea,Ain Sokhna,FOB,7,2023,0,0,0,0,0,0,0
961,3154,2023-08-20,13/497,239887,2023-07-06,m,1939.0,661.0,3154,Shirt,USA,Ismailia,sean,North America,2023-08-20,2023-09-05,2023-08-20,2023-08-20,30,15035,5.0671,3621.28,84252.78,239887,Wuxi Paradise Textiles Ltd,31611.7,146695,yard,سماح مؤقت,China,Shanghai,2023-06-27,2023-07-06,2023-07-09,Container,40.0,2.0,12,3,1.0,Red A,fabric,247109.2,8192172.511,30.9586,7650154.879120001,542017.6318799993,Bank,750000.0,2023-07-09 00:00:00,6452.0,88951.51,36257.4624,3343.51,16310.65,0.0,40.0,0.0,400.0,901715.1324,PIL,No-Display,0.0,0.0,0.0,8435,910150.1324,Sea,Ain Sokhna,FOB,7,2023,0,0,0,0,0,0,0
962,3256,2023-08-22,13/186,44,2023-03-22,piece,108.2142857142857,1515.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
963,3256,2023-08-22,13/186,44,2023-03-22,piece,108.2142857142857,1515.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
964,3256,2023-08-22,13/186,101,2023-07-13,piece,250.5,20519.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,101,Best Carton,40067.0,39776,kg,سماح مؤقت,Israel,Al-Ouja,2023-07-13,2023-07-13,2023-07-17,Parcels,No-Container,57.655556,4,4,1.0,Red,cardboard,95127.49,2974464.0,30.9586,2945013.911914,29450.08808599971,Bank,340000.0,2023-06-17 00:00:00,0.0,29744.0,4920.0,160.0,4800.0,0.0,40.0,0.0,4300.0,383924.0,Air,No-Display,0.0,0.0,0.0,2800,386724.0,Road,Cairo,EXFACTORY,7,2023,0,0,0,0,0,0,0
965,3256,2023-08-22,13/186,101,2023-07-13,piece,250.5,20519.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,101,Best Carton,40067.0,39776,kg,سماح مؤقت,Israel,Al-Ouja,2023-07-13,2023-07-13,2023-07-17,Parcels,No-Container,57.655556,4,4,1.0,Red,cardboard,95127.49,2974464.0,30.9586,2945013.911914,29450.08808599971,Bank,340000.0,2023-06-17 00:00:00,0.0,29744.0,4920.0,160.0,4800.0,0.0,40.0,0.0,4300.0,383924.0,Air,No-Display,0.0,0.0,0.0,2800,386724.0,Road,Cairo,EXFACTORY,7,2023,0,0,0,0,0,0,0
966,3256,2023-08-22,13/186,135906,2023-12-04,piece,35981.35714285714,72545052.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
967,3256,2023-08-22,13/186,135906,2023-12-04,piece,35981.35714285714,72545052.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
968,3256,2023-08-22,13/186,157948,2023-01-08,piece,14392.57142857143,1198604.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,157948,Saip Dis Tic,60.0,160,piece,سماح مؤقت,Turkey,Turkey,2023-07-28,2023-08-01,2023-08-03,Parcels,No-Container,13.0,6,2,1.0,Red A,accessory,2780.0,102000.001,30.9586,86064.908,15935.09300000001,Facility,18000.0,2023-08-02 00:00:00,5317.4,1540.0,1311.0,420.0,824.56,0.0,40.0,0.0,200.0,27612.96,Air,X ray,1.0,75.0,1.0,800,28487.96,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
969,3256,2023-08-22,13/186,157948,2023-01-08,piece,14392.57142857143,1198604.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,157948,Saip Dis Tic,60.0,160,piece,سماح مؤقت,Turkey,Turkey,2023-07-28,2023-08-01,2023-08-03,Parcels,No-Container,13.0,6,2,1.0,Red A,accessory,2780.0,102000.001,30.9586,86064.908,15935.09300000001,Facility,18000.0,2023-08-02 00:00:00,5317.4,1540.0,1311.0,420.0,824.56,0.0,40.0,0.0,200.0,27612.96,Air,X ray,1.0,75.0,1.0,800,28487.96,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
970,3256,2023-08-22,13/186,157951,2023-01-08,piece,7196.285714285715,37489.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,157951,Green International,170.0,75000,piece,سماح مؤقت,Hong Kong,Chengdu Tianfu Airport,2023-07-30,2023-08-01,2023-08-06,Parcels,No-Container,10.0,7,5,1.0,Red B,dyes,622.5,108000.0,30.9586,19271.7285,88728.2715,Facility,6000.0,2023-05-08 00:00:00,3345.2,1830.0,1488.84,1710.0,2810.21,0.0,40.0,0.0,200.0,17384.25,Air,X ray- كيمياء,2.0,150.0,5.0,500,18034.25,Air,Cairo,EXFACTORY,8,2023,0,0,1,0,1,0,0
971,3256,2023-08-22,13/186,157951,2023-01-08,piece,7196.285714285715,37489.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,157951,Green International,170.0,75000,piece,سماح مؤقت,Hong Kong,Chengdu Tianfu Airport,2023-07-30,2023-08-01,2023-08-06,Parcels,No-Container,10.0,7,5,1.0,Red B,dyes,622.5,108000.0,30.9586,19271.7285,88728.2715,Facility,6000.0,2023-05-08 00:00:00,3345.2,1830.0,1488.84,1710.0,2810.21,0.0,40.0,0.0,200.0,17384.25,Air,X ray- كيمياء,2.0,150.0,5.0,500,18034.25,Air,Cairo,EXFACTORY,8,2023,0,0,1,0,1,0,0
972,3256,2023-08-22,13/186,157957,2023-01-08,piece,35981.35714285714,317527.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,157957,Charminhg,159.0,294000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-29,2023-08-01,2023-08-02,Parcels,No-Container,23.509,4,1,1.0,Red A,accessory,9878.79,364000.0,30.9586,305833.508094,58166.49190599995,Facility,27000.0,2023-08-01 00:00:00,6303.5,4385.0,1466.27,530.0,2566.09,0.0,40.0,0.0,0.0,42250.86,Air,X ray- مطبوعات,2.0,150.0,1.15873,499,42899.86,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,1
973,3256,2023-08-22,13/186,157957,2023-01-08,piece,35981.35714285714,317527.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,157957,Charminhg,159.0,294000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-29,2023-08-01,2023-08-02,Parcels,No-Container,23.509,4,1,1.0,Red A,accessory,9878.79,364000.0,30.9586,305833.508094,58166.49190599995,Facility,27000.0,2023-08-01 00:00:00,6303.5,4385.0,1466.27,530.0,2566.09,0.0,40.0,0.0,0.0,42250.86,Air,X ray- مطبوعات,2.0,150.0,1.15873,499,42899.86,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,1
974,3256,2023-08-22,13/186,169051,2023-08-14,piece,7196.285714285715,10919.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,169051,As Label,335.0,383586,piece,سماح مؤقت,Turkey,Turkey,2023-08-12,2023-08-14,2023-08-16,Parcels,No-Container,23.509,4,2,1.0,Red A,accessory,5480.74,198000.0,30.9586,169676.037364,28323.96263600001,Facility,11000.0,2023-08-15 00:00:00,6303.5,3109.99,1482.0,540.0,181460.0,0.0,40.0,0.0,0.0,203895.49,Air,X ray,1.0,75.0,1.15873,550,204520.49,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
975,3256,2023-08-22,13/186,169051,2023-08-14,piece,7196.285714285715,10919.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,169051,As Label,335.0,383586,piece,سماح مؤقت,Turkey,Turkey,2023-08-12,2023-08-14,2023-08-16,Parcels,No-Container,23.509,4,2,1.0,Red A,accessory,5480.74,198000.0,30.9586,169676.037364,28323.96263600001,Facility,11000.0,2023-08-15 00:00:00,6303.5,3109.99,1482.0,540.0,181460.0,0.0,40.0,0.0,0.0,203895.49,Air,X ray,1.0,75.0,1.15873,550,204520.49,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
976,3256,2023-08-22,13/186,169611,2023-08-14,piece,35981.35714285714,1055943.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,169611,Sml,351.0,1243499,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-08-13,2023-08-14,2023-08-16,Parcels,No-Container,23.509,3,2,1.0,Red A,accessory,20198.01,751000.0,30.9586,625302.112386,125697.887614,Facility,37000.0,2023-08-15 00:00:00,3345.2,8545.0,1768.71,550.0,4765.33,0.0,40.0,0.0,0.0,55974.24,Air,X ray,1.0,150.0,1.15873,1000,57124.24,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
977,3256,2023-08-22,13/186,169611,2023-08-14,piece,35981.35714285714,1055943.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,169611,Sml,351.0,1243499,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-08-13,2023-08-14,2023-08-16,Parcels,No-Container,23.509,3,2,1.0,Red A,accessory,20198.01,751000.0,30.9586,625302.112386,125697.887614,Facility,37000.0,2023-08-15 00:00:00,3345.2,8545.0,1768.71,550.0,4765.33,0.0,40.0,0.0,0.0,55974.24,Air,X ray,1.0,150.0,1.15873,1000,57124.24,Air,Cairo,EXFACTORY,8,2023,0,0,0,0,1,0,0
978,3256,2023-08-22,13/186,224551,2023-06-19,m,23992.0,52294.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,224551,Wuxi Paradise Textiles Ltd,35671.1,161555,yard,سماح مؤقت,China,Shanghai,2023-06-19,2023-06-19,2023-06-24,Container,40.0,2.0,5,5,1.0,Red A,fabric,287677.63,9423462.0,30.9586,8906096.676118,517365.3238820005,Bank and Facility,1540000.0,2023-06-20 00:00:00,5317.4,94656.12,48052.636,3325.0,11140.1,0.0,36.0,0.0,400.0,1702891.256,WAN HAI Line,No-Display,0.0,0.0,0.0,8600,1711491.256,Sea,Ain Sokhna,FOB,6,2023,0,0,0,0,0,0,0
979,3256,2023-08-22,13/186,224551,2023-06-19,m,23992.0,52294.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,224551,Wuxi Paradise Textiles Ltd,35671.1,161555,yard,سماح مؤقت,China,Shanghai,2023-06-19,2023-06-19,2023-06-24,Container,40.0,2.0,5,5,1.0,Red A,fabric,287677.63,9423462.0,30.9586,8906096.676118,517365.3238820005,Bank and Facility,1540000.0,2023-06-20 00:00:00,5317.4,94656.12,48052.636,3325.0,11140.1,0.0,36.0,0.0,400.0,1702891.256,WAN HAI Line,No-Display,0.0,0.0,0.0,8600,1711491.256,Sea,Ain Sokhna,FOB,6,2023,0,0,0,0,0,0,0
980,3256,2023-08-22,13/253,44,2023-03-22,piece,324.6428571428571,4545.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
981,3256,2023-08-22,13/253,44,2023-03-22,piece,324.6428571428571,4545.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,44,Best Carton,26925.0,26925,carton,سماح مؤقت,Israel,Al-Ouja,2023-03-22,2023-03-22,2023-03-25,Parcels,20.0,65.0,3,3,1.0,Red,cardboard,66667.0,2084369.0,30.9557,2063723.6519,20645.34810000006,Facility,240000.0,2023-03-22 00:00:00,0.0,21384.0,0.0,480.0,3360.0,0.0,36.0,0.0,1065.0,266289.0,road,زراعة,1.0,190.0,1.0,2100,268579.0,Road,Oga,DDU,3,2023,0,1,0,0,0,0,0
982,3256,2023-08-22,13/253,101,2023-07-13,piece,751.5,61557.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,101,Best Carton,40067.0,39776,kg,سماح مؤقت,Israel,Al-Ouja,2023-07-13,2023-07-13,2023-07-17,Parcels,No-Container,57.655556,4,4,1.0,Red,cardboard,95127.49,2974464.0,30.9586,2945013.911914,29450.08808599971,Bank,340000.0,2023-06-17 00:00:00,0.0,29744.0,4920.0,160.0,4800.0,0.0,40.0,0.0,4300.0,383924.0,Air,No-Display,0.0,0.0,0.0,2800,386724.0,Road,Cairo,EXFACTORY,7,2023,0,0,0,0,0,0,0
983,3256,2023-08-22,13/253,101,2023-07-13,piece,751.5,61557.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,101,Best Carton,40067.0,39776,kg,سماح مؤقت,Israel,Al-Ouja,2023-07-13,2023-07-13,2023-07-17,Parcels,No-Container,57.655556,4,4,1.0,Red,cardboard,95127.49,2974464.0,30.9586,2945013.911914,29450.08808599971,Bank,340000.0,2023-06-17 00:00:00,0.0,29744.0,4920.0,160.0,4800.0,0.0,40.0,0.0,4300.0,383924.0,Air,No-Display,0.0,0.0,0.0,2800,386724.0,Road,Cairo,EXFACTORY,7,2023,0,0,0,0,0,0,0
984,3256,2023-08-22,13/253,80450,2023-04-15,piece,24613.0,472288.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,80450,Washing,454.0,2016000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-04-13,2023-04-15,2023-04-18,Parcels,No-Container,21.0,5,3,1.0,Red A,accessory,12840.0,527000.0,30.9557,397471.188,129528.812,Facility,32000.0,2023-04-16 00:00:00,3345.0,6640.0,1944.0,560.0,5213.0,0.0,36.0,0.0,0.0,49702.0,Air,X ray,1.0,150.0,2.0,1200,51052.0,Air,Cairo,EX WARKE,4,2023,0,0,0,0,1,0,0
985,3256,2023-08-22,13/253,80450,2023-04-15,piece,24613.0,472288.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,80450,Washing,454.0,2016000,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-04-13,2023-04-15,2023-04-18,Parcels,No-Container,21.0,5,3,1.0,Red A,accessory,12840.0,527000.0,30.9557,397471.188,129528.812,Facility,32000.0,2023-04-16 00:00:00,3345.0,6640.0,1944.0,560.0,5213.0,0.0,36.0,0.0,0.0,49702.0,Air,X ray,1.0,150.0,2.0,1200,51052.0,Air,Cairo,EX WARKE,4,2023,0,0,0,0,1,0,0
986,3256,2023-08-22,13/253,135906,2023-12-04,piece,107944.0714285714,217635156.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
987,3256,2023-08-22,13/253,135906,2023-12-04,piece,107944.0714285714,217635156.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,135906,Interacttextile,2796.0,250,carton,سماح مؤقت,United Arab Emirates,Jebel Ali,2023-03-24,2023-04-12,2023-04-19,Parcels,20.0,250.0,26,7,0.1,Red A,accessory,17500.0,658410.169,30.9557,541724.75,116685.419,Facility,40000.0,2023-04-16 00:00:00,6432.0,6695.0,5700.0,2725.0,14387.0,0.0,36.0,0.0,0.0,75939.0,B&G,كيمياء,1.0,400.0,5.0,5465,81804.0,Sea,Alexandria,EXFACTORY,4,2023,0,0,1,0,0,0,0
988,3256,2023-08-22,13/253,153540,2023-07-27,piece,568.0,8622.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,153540,Tradelink,206.0,76032,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-24,2023-07-27,2023-07-29,Parcels,No-Container,23.509,5,2,1.0,Red C,accessory,1650.0,159616.702,30.9586,51081.69,108535.012,Facility,13000.0,2023-07-27 00:00:00,4331.3,2426.16,1505.71,530.0,3249.3,0.0,40.0,0.0,0.0,25042.47,Air,X ray,1.0,75.0,1.15873,450,25567.47,Air,Cairo,EXFACTORY,7,2023,0,0,0,0,1,0,0
989,3256,2023-08-22,13/253,153540,2023-07-27,piece,568.0,8622.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,153540,Tradelink,206.0,76032,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-24,2023-07-27,2023-07-29,Parcels,No-Container,23.509,5,2,1.0,Red C,accessory,1650.0,159616.702,30.9586,51081.69,108535.012,Facility,13000.0,2023-07-27 00:00:00,4331.3,2426.16,1505.71,530.0,3249.3,0.0,40.0,0.0,0.0,25042.47,Air,X ray,1.0,75.0,1.15873,450,25567.47,Air,Cairo,EXFACTORY,7,2023,0,0,0,0,1,0,0
990,3256,2023-08-22,13/253,153540,2023-07-27,m,89.42,794.0,3256,Other Clothing,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,60,10420,8.2715,2744.15,77650.22,153540,Tradelink,206.0,76032,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-24,2023-07-27,2023-07-29,Parcels,No-Container,23.509,5,2,1.0,Red C,accessory,1650.0,159616.702,30.9586,51081.69,108535.012,Facility,13000.0,2023-07-27 00:00:00,4331.3,2426.16,1505.71,530.0,3249.3,0.0,40.0,0.0,0.0,25042.47,Air,X ray,1.0,75.0,1.15873,450,25567.47,Air,Cairo,EXFACTORY,7,2023,0,0,0,0,1,0,0
991,3256,2023-08-22,13/253,153540,2023-07-27,m,89.42,794.0,3256,Shirt,USA,Ismailia,sean,North America,2023-08-22,2023-10-11,2023-08-26,2023-08-27,90,57849,6.769855555555554,15436.54,338014.27,153540,Tradelink,206.0,76032,piece,سماح مؤقت,Hong Kong,Hong Kong,2023-07-24,2023-07-27,2023-07-29,Parcels,No-Container,23.509,5,2,1.0,Red C,accessory,1650.0,159616.702,30.9586,51081.69,108535.012,Facility,13000.0,2023-07-27 00:00:00,4331.3,2426.16,1505.71,530.0,3249.3,0.0,40.0,0.0,0.0,25042.47,Air,X ray,1.0,75.0,1.15873,450,25567.47,Air,Cairo,EXFACTORY,7,2023,0,0,0,0,1,0,0
